@relation online_shoppers_intention

@attribute Administrative numeric
@attribute Administrative_Duration numeric
@attribute Informational numeric
@attribute Informational_Duration numeric
@attribute ProductRelated numeric
@attribute ProductRelated_Duration numeric
@attribute BounceRates numeric
@attribute ExitRates numeric
@attribute PageValues numeric
@attribute SpecialDay numeric
@attribute Month {Feb,Mar,May,Oct,June,Jul,Aug,Nov,Sep,Dec}
@attribute OperatingSystems numeric
@attribute Browser numeric
@attribute Region numeric
@attribute TrafficType numeric
@attribute VisitorType {Returning_Visitor,New_Visitor,Other}
@attribute Weekend {FALSE,TRUE}
@attribute Revenue {FALSE,TRUE}

@data
?,?,?,?,?,???,?,?.??????,???.??????,?,Dec,?,??,?,?,Returning_Visitor,FALSE,TRUE
?,???.??,?,??,??,????.??,?.??????,?.??????,??.??????,?,Dec,?,?,?,?,Returning_Visitor,FALSE,TRUE
??,???.??????,?,???.??????,??,????.??????,?.??????,?.??????,?.??????,?,Nov,?,?,?,??,Returning_Visitor,FALSE,TRUE
?,?,?,?,?,??,?,?.?,?,?,Nov,?,?,?,?,New_Visitor,FALSE,FALSE
??,???.??????,?,?,??,????.??????,?.??????,?.??????,?,?,Nov,?,?,?,?,Returning_Visitor,FALSE,TRUE
?,?,?,?,??,????.??,?,?.??????,?,?,Dec,?,?,?,?,Returning_Visitor,TRUE,FALSE
?,???.??????,?,?,??,????.??????,?.??????,?.??????,?.??????,?,Nov,?,?,?,??,Returning_Visitor,TRUE,FALSE
?,??,?,?,??,???.??????,?,?.??????,??.??????,?,Dec,?,?,?,??,Returning_Visitor,FALSE,FALSE
?,??.???,?,??,??,???.??,?.??????,?.??????,?,?,Nov,?,?,?,??,Returning_Visitor,FALSE,FALSE
?,?,?,?,??,????.?????,?.??????,?.??????,?,?,Nov,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,??.?,?,?,??,????.?????,?,?.?????,?,?,Dec,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,?,?,?,??,????,?,?.??????,?,?,Dec,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,??.???,?,?,??,???.??????,?.?????,?.??????,?,?,Nov,?,?,?,??,Returning_Visitor,FALSE,FALSE
?,???.?????,?,???,??,????.??????,?.?????,?.??????,?,?,Nov,?,?,?,?,Returning_Visitor,TRUE,FALSE
?,???.??????,?,?,??,????.??????,?,?.??????,??.??????,?,Nov,?,?,?,??,Returning_Visitor,FALSE,TRUE
?,???.??????,?,?,??,????.??????,?,?.??????,??.??????,?,Nov,?,?,?,?,Returning_Visitor,TRUE,TRUE
?,?,?,?,?,???.?,?.??,?.????,?,?,Dec,?,?,?,?,Returning_Visitor,TRUE,FALSE
?,?,?,?,??,???,?,?.??????,?,?,Dec,?,?,?,?,New_Visitor,FALSE,FALSE
?,?,?,?,??,????.??,?.??????,?.??????,?,?,Nov,?,?,?,?,Returning_Visitor,FALSE,TRUE
?,?,?,?,??,???.?,?.??????,?.??????,?,?,Dec,?,?,?,?,Returning_Visitor,TRUE,FALSE
?,?,?,?,??,???.??????,?,?.??????,?,?,Nov,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,?,?,?,??,???.??,?.??????,?.??????,?,?,Nov,?,?,?,?,Returning_Visitor,FALSE,FALSE
??,???.??????,?,??.?,???,?????.?????,?.??????,?.??????,??.??????,?,Nov,?,?,?,?,Returning_Visitor,FALSE,TRUE
?,?,?,??.?,??,???.??????,?,?.??????,?,?,Dec,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,???.??,?,??,??,????.??????,?.??????,?.??????,?,?,Nov,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,??,?,?,??,????.??,?,?.??????,?,?,Nov,?,??,?,?,Returning_Visitor,TRUE,FALSE
?,?,?,?,?,??,?,?.???,?,?,Dec,?,?,?,?,New_Visitor,FALSE,FALSE
?,?,?,?,??,???.??????,?,?.??????,?,?,Dec,?,?,?,?,New_Visitor,FALSE,FALSE
?,??.?,?,?,??,????.??????,?.??????,?.??????,?,?,Dec,?,?,?,?,Returning_Visitor,TRUE,FALSE
?,?,?,?,?,??.?,?.?,?.??,?,?,Dec,?,?,?,??,Returning_Visitor,FALSE,FALSE
?,??.??,?,???,??,????.??????,?,?.??????,??.??????,?,Nov,?,?,?,?,Returning_Visitor,FALSE,TRUE
?,?,?,?,?,???.??,?,?.???,?,?,Nov,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,?,?,?,?,??.?,?,?.??????,?,?,Nov,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,?,?,?,?,???,?,?.??????,?,?,Nov,?,?,?,?,Returning_Visitor,FALSE,TRUE
?,?,?,?,?,??.??????,?.???,?.??????,?,?,Nov,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,??.???,?,?,??,????.??????,?.??????,?.??????,?,?,Dec,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,?,?,?,?,???.??,?.??????,?.??????,?,?,Nov,?,?,?,??,Returning_Visitor,FALSE,FALSE
?,??.??,?,?,??,???.??????,?,?.???,?.??????,?,Dec,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,?,?,?,??,???.??,?.??,?.??????,?,?,Nov,?,?,?,?,Returning_Visitor,FALSE,TRUE
?,?,?,?,?,??.?,?,?.??????,?,?,Dec,?,?,?,?,Returning_Visitor,TRUE,FALSE
?,??,?,?,??,???.???,?.??,?.??????,?,?,Dec,?,?,?,?,New_Visitor,FALSE,FALSE
?,?,?,?,??,???.??????,?.??????,?.??????,?,?,Dec,?,?,?,?,Returning_Visitor,TRUE,FALSE
?,???,?,?,?,??.?,?,?.??????,?,?,Nov,?,?,?,?,New_Visitor,FALSE,FALSE
?,?,?,?,?,???,?,?.??????,?,?,Nov,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,?,?,?,?,???.??,?,?.??????,?,?,Nov,?,?,?,??,New_Visitor,FALSE,FALSE
?,?,?,?,??,???.??????,?,?.??????,?,?,Dec,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,???.??????,?,???.??????,?,???.??????,?,?.??????,?,?,Dec,?,?,?,?,Returning_Visitor,FALSE,FALSE
??,???.??????,?,??,??,????.??????,?.??????,?.??????,??.??????,?,Nov,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,?,?,?,?,??.?,?.??,?.??????,?,?,Dec,?,?,?,?,Returning_Visitor,TRUE,FALSE
?,?,?,?,??,???.??,?,?.??????,??.??????,?,Dec,?,?,?,?,Returning_Visitor,FALSE,TRUE
?,??,?,?,??,????.??????,?,?.??????,??.??????,?,Dec,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,??.??,?,??,??,????.???,?.??????,?.?????,?,?,Dec,?,?,?,?,Returning_Visitor,TRUE,FALSE
?,?,?,?,??,???.??????,?.??????,?.??????,?,?,Nov,?,?,?,??,Returning_Visitor,FALSE,FALSE
?,???.???,?,?,??,????.??????,?.??????,?.??????,??.?????,?,Nov,?,?,?,?,Returning_Visitor,FALSE,TRUE
?,???.??,?,???.??,?,???,?,?.??????,?,?,Dec,?,?,?,?,Returning_Visitor,TRUE,FALSE
?,?,?,?,??,???.??????,?.??????,?.?????,?,?,Dec,?,?,?,?,Returning_Visitor,FALSE,FALSE
??,???.??????,?,?,???,????.?????,?.????,?.??????,?,?,Dec,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,??.??,?,?,??,???.??????,?.?????,?.??????,??.??????,?,Nov,?,?,?,?,Returning_Visitor,FALSE,TRUE
?,??.?,?,?,??,????.??????,?.???,?.??????,?,?,Dec,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,??.?,?,???.?,??,????.??????,?,?.??????,?,?,Nov,?,?,?,?,Returning_Visitor,TRUE,FALSE
?,???.??????,?,???,???,????.??????,?.??????,?.?????,?.??????,?,Nov,?,?,?,?,Returning_Visitor,FALSE,TRUE
?,?,?,?,??,????.??????,?,?.??????,?,?,Nov,?,?,?,?,Returning_Visitor,TRUE,FALSE
?,?,?,?,?,??.??,?,?.??,?,?,Dec,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,???.??????,?,???.?,??,????.??????,?.??????,?.??????,?.??????,?,Nov,?,?,?,?,Returning_Visitor,TRUE,FALSE
?,??.???,?,??.?,???,????.??????,?.??????,?.??????,?,?,Nov,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,??.??,?,?,??,????.??????,?,?.??????,?,?,Nov,?,?,?,??,Returning_Visitor,TRUE,FALSE
?,??.?,?,?,?,?,?,?.??????,?,?,Nov,?,?,?,?,New_Visitor,FALSE,TRUE
?,?,?,?,?,?,?.?,?.?,?,?,Dec,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,???.??????,?,??,??,????.???,?.??????,?.??????,?,?,Nov,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,?,?,?,??,????.??????,?.???,?.??????,?,?,Nov,?,?,?,??,Returning_Visitor,TRUE,FALSE
?,?,?,?,?,???.????,?,?.??????,?,?,Nov,?,?,?,??,New_Visitor,TRUE,FALSE
?,?,?,?,??,???.?,?,?.??????,?,?,Nov,?,?,?,?,New_Visitor,FALSE,FALSE
?,??.?,?,?,??,???.??????,?,?.??????,?,?,Nov,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,??.??????,?,?,?,??,?.??????,?.??????,?,?,Nov,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,?,?,?,??,???,?.??????,?.??????,?,?,Dec,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,?,?,?,??,???.??????,?.??????,?.??????,?,?,Nov,?,?,?,??,Returning_Visitor,TRUE,FALSE
?,?,?,?,?,??,?,?.??,?,?,Nov,?,?,?,??,Returning_Visitor,FALSE,FALSE
?,???.??????,?,?,??,????.?????,?.??????,?.??????,?,?,Nov,?,?,?,?,Returning_Visitor,TRUE,FALSE
?,??.?,?,?,??,????.??????,?.??????,?.??????,?,?,Dec,?,?,?,?,New_Visitor,FALSE,FALSE
?,?,?,??.??,??,????.??????,?.??????,?.??????,?.??????,?,Dec,?,?,?,?,Returning_Visitor,TRUE,FALSE
?,?,?,?,?,?,?.?,?.?,?,?,Nov,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,??.?,?,?,??,????.??????,?.??????,?.??????,??.??????,?,Nov,?,?,?,?,Returning_Visitor,FALSE,TRUE
?,?,?,??,???,????.??????,?.??????,?.??????,?,?,Nov,?,?,?,??,Returning_Visitor,FALSE,FALSE
?,?,?,?,??,????.??,?.?????,?.??????,?,?,Nov,?,?,?,??,Returning_Visitor,FALSE,FALSE
?,?,?,?,??,???,?.??????,?.??????,?,?,Dec,?,??,?,?,Returning_Visitor,FALSE,FALSE
?,?,?,?,??,???.??????,?.??,?.??????,?,?,Dec,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,?,?,?,??,????.??????,?.??????,?.??????,??.??????,?,Nov,?,?,?,?,Returning_Visitor,TRUE,TRUE
?,?,?,?,?,?,?.?,?.?,?,?,Nov,?,?,?,?,Returning_Visitor,TRUE,FALSE
?,?,?,?,?,???.?,?,?.??????,?,?,Nov,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,?,?,?,?,???,?,?.??,?,?,Nov,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,?,?,?,??,???.??????,?.??????,?.??????,?,?,Dec,?,?,?,?,Returning_Visitor,TRUE,FALSE
?,?,?,?,??,????.?????,?,?.???,?,?,Nov,?,?,?,?,Returning_Visitor,TRUE,FALSE
?,???.??,?,?,??,???.??????,?.??????,?.??????,?,?,Dec,?,?,?,??,Returning_Visitor,FALSE,FALSE
?,?,?,?,??,???.??,?,?.??,?,?,Dec,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,?,?,?,??,???.??????,?,?.??????,?,?,Dec,?,?,?,?,Returning_Visitor,FALSE,FALSE
??,???.??????,?,???.?,???,?????.????,?.?????,?.??????,?.??????,?,Nov,?,?,?,?,Returning_Visitor,TRUE,TRUE
?,??,?,?,??,????.??????,?,?.??????,?,?,Nov,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,???.???,?,???.???,??,????.??????,?.??????,?.??????,??.??????,?,Dec,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,?,?,?,?,??.??????,?.??????,?.????,?,?,Dec,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,???.??,?,?,??,???.??????,?,?.??????,?,?,Dec,?,?,?,?,Returning_Visitor,TRUE,FALSE
?,?,?,?,?,???,?,?.???,?,?,Dec,?,?,?,?,Returning_Visitor,TRUE,FALSE
?,?,?,?,??,????.??????,?.??????,?.??????,?,?,Dec,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,???.??????,?,???.???,??,????.?????,?.??????,?.??????,??.??????,?,Nov,?,?,?,?,Returning_Visitor,FALSE,TRUE
?,?,?,?,??,????.??????,?.???,?.??????,?,?,Dec,?,?,?,?,Returning_Visitor,TRUE,FALSE
?,???.??,?,?,??,???.??????,?.??????,?.??????,?,?,Nov,?,?,?,?,Returning_Visitor,TRUE,FALSE
?,?,?,?,??,???.??????,?.???,?.??????,?,?,Nov,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,??.?,?,?,??,???,?,?.??????,?,?,Dec,?,?,?,?,Returning_Visitor,TRUE,FALSE
?,?,?,?,??,???.??????,?,?.??????,?,?,Dec,?,?,?,??,Returning_Visitor,FALSE,FALSE
?,???,?,??.?,??,????.??????,?,?.??????,?,?,Nov,?,?,?,?,New_Visitor,TRUE,FALSE
?,??,?,?,?,??,?,?.??????,?,?,Dec,?,?,?,?,New_Visitor,FALSE,FALSE
?,???.??????,?,??,??,????.??????,?.??????,?.??????,?,?,Dec,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,??,?,??.?,??,????.??????,?,?.??????,?,?,Nov,?,??,?,?,Returning_Visitor,FALSE,FALSE
?,?,?,?,?,??,?,?.??????,?,?,Nov,?,?,?,?,New_Visitor,TRUE,FALSE
?,???,?,?,??,????.??????,?.??????,?.??????,?.????,?,Nov,?,?,?,?,Returning_Visitor,FALSE,TRUE
?,???.??,?,?,??,????.??????,?,?.??????,??.??????,?,Nov,?,?,?,??,New_Visitor,FALSE,TRUE
?,??.???,?,?,??,???.?,?,?.????,?,?,Nov,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,???.?,?,?,??,????.??????,?,?.??????,??.??????,?,Dec,?,?,?,?,Returning_Visitor,FALSE,TRUE
?,?,?,?,??,???.??????,?,?.??????,?,?,Dec,?,?,?,?,New_Visitor,FALSE,FALSE
?,???.?,?,?,??,????.??,?.??????,?.??????,?,?,Dec,?,?,?,??,Returning_Visitor,TRUE,FALSE
?,?,?,?,?,??.?,?.??,?.??????,?,?,Nov,?,?,?,??,Returning_Visitor,FALSE,FALSE
?,???.?,?,?,?,???.??????,?,?.???,?,?,Nov,?,?,?,?,New_Visitor,FALSE,FALSE
?,?,?,?,??,???.??????,?,?.??????,?,?,Nov,?,?,?,?,New_Visitor,TRUE,FALSE
?,?,?,?,?,??,?.??,?.??????,?,?,Nov,?,?,?,?,Returning_Visitor,TRUE,FALSE
??,???.??????,?,??.?,???,????.??????,?.??????,?.??????,?.??????,?,Dec,?,?,?,?,Returning_Visitor,FALSE,TRUE
??,???.??????,?,?,??,????.??????,?.??????,?.??????,?,?,Nov,?,?,?,?,Returning_Visitor,TRUE,FALSE
?,??,?,?,??,???.??????,?,?.??,?,?,Dec,?,?,?,?,New_Visitor,FALSE,TRUE
?,?,?,?,?,??.??,?,?.???,?,?,Dec,?,?,?,?,Returning_Visitor,TRUE,FALSE
?,?,?,?,?,??,?.??,?.?,?,?,Nov,?,?,?,??,Returning_Visitor,FALSE,FALSE
?,?,?,?,??,???.??????,?,?.???,?,?,Dec,?,?,?,?,New_Visitor,TRUE,FALSE
?,???.??,?,???.?,??,????.?,?.??????,?.??????,?.??????,?,Nov,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,?,?,?,?,??.?,?,?.?,?,?,Dec,?,?,?,??,Returning_Visitor,TRUE,FALSE
?,?,?,?,?,???.??????,?,?.???,?,?,Nov,?,?,?,??,Returning_Visitor,FALSE,FALSE
?,?,?,?,?,??,?,?.??,?,?,Nov,?,?,?,?,Returning_Visitor,TRUE,FALSE
?,?,?,???.?,???,????.??????,?.??????,?.??????,?.?????,?,Dec,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,??,?,?,?,???,?,?.??????,??.?????,?,Dec,?,?,?,??,Returning_Visitor,FALSE,TRUE
?,???,?,?,??,????.??????,?.??????,?.??????,?,?,Nov,?,?,?,??,Returning_Visitor,TRUE,FALSE
?,??.??,?,?,??,???.?,?,?.??????,?,?,Nov,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,??.??,?,?,??,???.??????,?,?.??????,?,?,Dec,?,?,?,?,Returning_Visitor,TRUE,FALSE
??,????.??????,??,????.??????,???,?????.?????,?.??????,?.??????,?,?,Dec,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,??.?,?,?,??,???.?,?,?.??????,???.??????,?,Nov,?,?,?,?,New_Visitor,FALSE,TRUE
?,?,?,?,?,??,?.??????,?.??????,?,?,Dec,?,?,?,?,Returning_Visitor,TRUE,FALSE
?,?,?,?,?,???.??????,?.??,?.??????,?,?,Nov,?,?,?,??,New_Visitor,TRUE,FALSE
??,???.??,?,???.??,??,????.??????,?.?????,?.??????,??.??????,?,Nov,?,?,?,?,Returning_Visitor,FALSE,TRUE
?,?,?,?,??,???.??,?,?.??????,?,?,Dec,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,?,?,?,??,???.??????,?,?.??????,?,?,Nov,?,?,?,??,Returning_Visitor,FALSE,FALSE
?,?,?,??,???,????.??????,?.??????,?.??????,?,?,Nov,?,?,?,?,Returning_Visitor,TRUE,FALSE
?,?,?,?,?,???.??,?,?.??????,?,?,Dec,?,?,?,??,New_Visitor,FALSE,FALSE
?,?,?,?,?,?,?.?,?.?,?,?,Nov,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,???.?,?,??.?,???,????.??????,?.??????,?.??????,?.?????,?,Nov,?,?,?,??,Returning_Visitor,TRUE,FALSE
??,???.??????,?,???,???,????.??????,?.??????,?.??????,??.??????,?,Nov,?,?,?,?,Returning_Visitor,FALSE,FALSE
??,???.??,?,?,??,???.??????,?.??????,?.??????,?,?,Dec,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,??,?,??.?,??,????.??????,?.??????,?.??????,?,?,Dec,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,??.??????,?,???,??,????.??????,?.??????,?.??????,??.??????,?,Nov,?,?,?,?,New_Visitor,TRUE,FALSE
?,??.??????,?,?,???,????.??????,?.??????,?.??????,??.?????,?,Nov,?,?,?,?,New_Visitor,FALSE,TRUE
?,???.??????,?,?,??,????,?.??????,?.??????,??.??????,?,Nov,?,?,?,??,Returning_Visitor,TRUE,TRUE
?,?,?,?,???,????.??????,?.??????,?.??????,?,?,Nov,?,?,?,?,Returning_Visitor,FALSE,TRUE
?,?,?,?,??,???.?,?,?.??,?,?,Nov,?,?,?,?,New_Visitor,FALSE,FALSE
?,??.?,?,?,?,???.??,?.??????,?.??????,?,?,Nov,?,?,?,?,Returning_Visitor,TRUE,FALSE
?,??.?,?,?,??,????,?,?.????,???.??????,?,Dec,?,?,?,?,New_Visitor,TRUE,TRUE
?,?,?,?,??,???.??????,?.??,?.??,?,?,Nov,?,?,?,??,Returning_Visitor,FALSE,FALSE
?,???.??????,?,??.?,??,????.??????,?.??????,?.??,??.??????,?,Nov,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,?,?,?,??,????.??????,?.??????,?.??????,?,?,Dec,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,???,?,?,??,???.?,?.??????,?.??????,?,?,Dec,?,?,?,?,Returning_Visitor,FALSE,FALSE
??,???.??,?,?,???,????.??????,?.??????,?.??????,?,?,Nov,?,?,?,?,Returning_Visitor,TRUE,TRUE
?,?,?,?,??,????.?????,?.??????,?.??????,?,?,Dec,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,?,?,?,?,???.?,?,?.??????,?,?,Dec,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,??.?,?,?,??,????.?,?.??????,?.??????,??.??????,?,Nov,?,?,?,?,Returning_Visitor,FALSE,TRUE
?,??,?,?,??,???.??,?,?.??????,?,?,Dec,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,?,?,?,???,????.??????,?.??????,?.?????,?,?,Nov,?,?,?,?,Returning_Visitor,FALSE,TRUE
?,?,?,?,??,???.??????,?,?.??????,?,?,Dec,?,?,?,?,Returning_Visitor,TRUE,FALSE
?,?,?,?,??,???.???,?.??????,?.??????,?,?,Nov,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,???.?,?,?,??,???.??????,?.??,?.?????,?,?,Dec,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,??.?,?,?,??,???.??????,?.??????,?.???,?,?,Dec,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,???.??,?,???,?,???.?,?,?.??????,?,?,Nov,?,?,?,?,New_Visitor,FALSE,TRUE
?,?,?,?,??,???.?,?.??????,?.??????,?,?,Nov,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,??.?,?,?,??,???.??,?.??????,?.?????,?,?,Nov,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,?,?,?,?,?,?.?,?.?,?,?,Nov,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,??.??,?,?,??,????.????,?.??????,?.??????,??.?????,?,Nov,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,?,?,?,??,????.?,?,?.??????,???.??????,?,Dec,?,?,?,?,New_Visitor,FALSE,TRUE
??,???.??????,?,?,??,????.??????,?,?.??????,??.??????,?,Nov,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,???.?,?,?,??,????.??????,?,?.??????,??.??????,?,Nov,?,?,?,?,Returning_Visitor,TRUE,TRUE
?,?,?,?,?,???.???,?,?.???,?,?,Dec,?,?,?,?,New_Visitor,FALSE,FALSE
?,?,?,?,??,???,?,?.??????,?,?,Dec,?,?,?,?,New_Visitor,FALSE,FALSE
?,???,?,?,??,????.??????,?,?.??????,??.??????,?,Dec,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,?,?,??,??,????.??????,?.??????,?.??????,?,?,Nov,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,??.?,?,?,??,???.??????,?,?.??????,?,?,Dec,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,?,?,?,??,????,?,?.??????,???.??????,?,Nov,?,?,?,?,Returning_Visitor,FALSE,TRUE
?,?,?,?,?,???.?,?.??????,?.??????,?,?,Nov,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,?,?,?,?,???.??,?,?.??,?,?,Dec,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,?,?,?,?,???.?,?,?.??,?,?,Nov,?,?,?,?,New_Visitor,FALSE,FALSE
?,?,?,?,?,???.??,?,?.??,?,?,Dec,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,???.??????,?,??.?,???,????.??????,?.??????,?.??????,?.??????,?,Nov,?,?,?,?,Returning_Visitor,FALSE,TRUE
?,???.?,?,?,??,???.??????,?,?.??????,?,?,Dec,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,???.??????,?,??.??????,??,????.??????,?.??????,?.??????,??.??????,?,Nov,?,?,?,??,Returning_Visitor,FALSE,TRUE
?,??.?,?,?,??,????,?.??????,?.????,?,?,Nov,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,?,?,?,?,?,?.?,?.?,?,?,Dec,?,?,?,?,Returning_Visitor,TRUE,FALSE
?,?,?,?,??,????,?.??????,?.??????,?,?,Nov,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,??.?,?,?,??,????.??????,?,?.??????,??.??????,?,Nov,?,?,?,?,New_Visitor,TRUE,TRUE
??,???.??????,?,??.?,???,?????.?????,?.??????,?.??????,?.??????,?,Nov,?,?,?,?,Returning_Visitor,FALSE,TRUE
?,???.?,?,?,??,???.??,?.??????,?.??????,?,?,Nov,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,?,?,?,???,????.??????,?.??????,?.??????,?,?,Nov,?,?,?,??,Returning_Visitor,TRUE,FALSE
?,???.?,?,?,??,???.??????,?.??????,?.??????,?,?,Dec,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,?,?,?,?,???.??,?.??,?.??????,?,?,Nov,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,??,?,?,??,???.??,?.????,?.??????,??.?????,?,Nov,?,?,?,?,Returning_Visitor,FALSE,TRUE
?,?,?,?,??,???.??,?.??????,?.??????,?,?,Dec,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,?,?,?,?,??.??,?.??????,?.??????,?,?,Nov,?,?,?,??,Returning_Visitor,FALSE,FALSE
?,?,?,?,?,?,?.?,?.?,?,?,Dec,?,?,?,?,Returning_Visitor,TRUE,FALSE
??,???.??????,?,?,??,????.??????,?,?.??????,??.??????,?,Dec,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,?,?,?,??,????.??,?,?.??????,?,?,Nov,?,?,?,?,New_Visitor,TRUE,FALSE
?,?,?,?,??,???.??,?,?.??????,?,?,Nov,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,?,?,?,??,???.??,?,?.??????,?,?,Nov,?,?,?,?,New_Visitor,FALSE,FALSE
?,???.?,?,???.??????,??,????.?????,?.??????,?.??????,?,?,Dec,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,?,?,?,??,???.?,?.??????,?.??????,?,?,Nov,?,?,?,??,Returning_Visitor,FALSE,FALSE
?,?,?,?,??,????.??????,?.??????,?.??????,?,?,Nov,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,???.??,?,?,?,??,?,?.??,?,?,Dec,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,?,?,?,??,????.??????,?.??????,?.??????,?,?,Nov,?,?,?,?,Returning_Visitor,TRUE,FALSE
?,?,?,??.??????,??,????.??,?,?.??????,?,?,Nov,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,?,?,?,???,????.??????,?.??????,?.??????,?,?,Nov,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,??.?,?,?,??,???.??????,?.??????,?.?????,?,?,Nov,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,??,?,?,??,????.??????,?.??,?.?????,?,?,Nov,?,?,?,?,Returning_Visitor,TRUE,FALSE
?,?,?,?,?,?,?.?,?.?,?,?,Nov,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,?,?,?,??,???.??????,?.??????,?.??????,?,?,Nov,?,?,?,??,Returning_Visitor,TRUE,FALSE
?,???.??????,?,?,??,????.??????,?.??????,?.??????,?,?,Dec,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,??.?,?,?,??,????.??????,?.??????,?.??????,?,?,Nov,?,?,?,?,Returning_Visitor,TRUE,FALSE
?,???.??????,?,?,??,????.??????,?.?????,?.??????,??.??????,?,Nov,?,?,?,?,Returning_Visitor,FALSE,TRUE
?,?,?,?,?,??.?,?,?.?,?,?,Nov,?,??,?,?,Returning_Visitor,FALSE,FALSE
?,?,?,?,??,????.??????,?.??????,?.??????,?,?,Dec,?,?,?,?,Returning_Visitor,TRUE,FALSE
?,??,?,?,??,????.??????,?,?.??????,?,?,Nov,?,?,?,?,Returning_Visitor,TRUE,FALSE
?,?,?,?,?,??.?,?,?.??????,?,?,Dec,?,?,?,?,Returning_Visitor,FALSE,FALSE
?,??,?,?,??,???.?,?.????,?.?????,?,?,Dec,?,?,?,?,Returning_Visitor,FALSE,FALSE
